TimeIndex,Decibel
52720,66.94830995
52760,57.18246864
52800,55.25468302
52840,65.22874114
52880,63.06528817
52920,63.74232984
52960,62.50051859
53000,61.63419718
53040,60.72004114
53080,58.80834414
53120,51.62991318
53160,41.96884074
53200,36.57697398
53240,30.25634973
53280,15.69999263
53320,13.96930653
53360,13.37280943
53400,18.68871318
53440,15.39487762
53480,32.98463434
53520,54.06446979
53560,64.33450441
53600,55.85395932
53640,36.02067868
53680,35.21129835
53720,38.99523718
53781,36.12496782
53820,24.30236713
53860,35.01037855
53900,60.71075921
53940,64.19585971
53980,57.9333097
54020,56.1564174
54060,66.10312022
54100,60.01898019
54140,63.79524917
54179,66.37815595
54220,63.7772106
54260,62.86585565
54300,67.63152019
54340,65.65149987
54380,63.5017297
54420,65.42633465
54460,63.71591128
54500,61.98810024
54540,67.11528681
54580,68.41499702
54620,67.24848581
54660,67.42560684
54700,67.00339947
54740,67.05901346
54780,66.32136663
54820,64.87667625
54879,63.97585833
54919,67.06510143
54960,69.0145075
54999,66.30661926
55040,65.91833076
55080,65.46819929
55119,62.2971412
55160,62.15953841
55200,68.02339423
55240,65.6205187
55280,64.41344382
55320,65.71347123
55360,66.44157566
55400,63.67180691
55440,62.23354985
55480,63.90910368
55520,70.82283816
55560,74.00474461
55600,70.03116649
55640,63.57859444
55680,69.34191143
55720,70.25578987
55760,72.81135644
55800,67.47746667
55840,65.41656897
55880,66.7095093
55920,67.44727486
55960,67.28419949
56001,68.55444963
56040,68.23120088
56080,64.32111963
56120,67.79026185
56161,69.23720901
56200,59.13403169
56240,51.11013069
56280,70.73867618
56320,65.29366734
56360,59.9239509
56400,70.11521028
56440,68.49640504
56480,66.53339006
56520,74.63883163
56580,74.03063019
56620,67.24487745
56660,70.58819605
56700,69.23713546
56740,65.183101
56780,47.08371289
56820,47.42841418
56860,66.874409
56900,66.1087847
56940,65.94878475
56980,64.4536215
57020,62.65936847
57060,65.67563253
57100,71.0165904
57140,71.42225768
57180,69.85222625
57220,64.11257728
57260,57.28431813
57300,69.58233274
57340,76.75329153
57380,76.22466128
57420,72.30170691
57460,64.82690862
57500,66.47641819
57540,68.0840614
57580,63.5464023
57620,59.40375293
57679,49.90877629
57720,58.73467297
57760,63.21578842
57800,62.62202053
57839,52.41443605
57879,52.09052046
57919,62.93961544
57959,59.83350354
57999,67.72238515
58040,68.96679134
58079,60.33567413
58119,65.29029374
58159,63.53945689
58199,58.89869111
58240,62.86831417
58280,64.68523473
58320,71.03176581
58360,68.28102374
58400,61.17577503
58440,54.36093127
58480,61.6520404
58520,66.57799939
58560,68.28212333
58600,64.86821448
58640,59.93816914
58680,62.9215
58720,62.34030352
58760,61.67498747
58820,62.50522276
58859,62.88088804
58899,59.36174829
58939,68.19187312
58980,71.56201139
59019,67.68386108
59059,55.38031443
59099,65.26427145
59139,68.4215978
59179,66.95105418
59219,64.45225367
59259,65.16520992
59299,68.878279
59340,69.61086811
59380,67.2430692
59420,62.85940981
59460,63.44314424
59500,64.69636442
59540,65.26047255
59580,66.13099682
59620,59.77185307
59659,61.68132079
59700,62.78183889
59740,59.87023739
59780,64.71613467
59820,58.11548215
59860,51.82582448
59900,52.82338433
59940,61.27029854
59980,67.7269353
60020,68.87449755
60060,69.84323604
60100,74.34483941
60140,73.58335432
60180,74.00834862
60220,72.83634405
60260,73.50125043
60300,76.0691012
60340,72.49516905
60380,68.81251382
60420,66.53238026
60480,70.08916377
60520,69.82163676
60560,69.37955967
60600,68.62241417
60640,67.12983709
60680,67.69630159
60720,70.0391251
60760,69.85122776
60800,68.78091279
60840,67.63192496
60880,67.92308105
60920,66.879205
60960,66.39152141
61000,64.91819742
61040,69.7557828
61080,71.12492783
61120,67.22026903
61160,65.70918246
61200,61.11473896
61240,63.20366074
61280,65.72250511
61320,58.30988134
61360,64.64288322
61400,60.75445004
61440,59.47700082
61480,61.95270261
61520,59.10089055
61580,64.08762376
61619,62.71749727
61660,65.62636961
61699,57.15602093
61740,51.3059429
61780,65.20179935
61820,61.70014841
61860,53.47077389
61900,63.38600699
61940,63.38756855
61980,70.63392995
62020,68.57572278
62060,60.25549556
62100,67.19191808
62140,69.33128544
62180,65.34914686
62220,66.00744696
62260,63.83789507
62300,66.27045991
62340,68.05171674
62380,68.7691071
62420,65.03373317
62460,67.46985714
62500,66.71223273
62540,67.85107125
62580,66.62764747
62620,67.66136802
62660,64.35126093
62720,62.18625478
62760,65.52259827
62799,58.21208875
62840,59.83803247
62880,55.36179658
62919,46.60818037
62959,38.79927083
63000,36.01676846
63041,30.65130621
63080,50.23088537
63120,59.48835428
63159,64.80846583
63200,61.61395958
63240,49.2355706
63280,56.1067358
63320,54.71732981
63360,47.9266818
63400,36.79698202
63440,44.11129691
63480,41.26483029
63520,37.60648367
63560,40.51997712
63600,38.36247765
63640,39.98932073
63680,35.61241712
63720,58.31414849
63760,66.13862734
63820,61.83319576
63860,61.5112197
63900,58.68222132
63940,57.76408821
63980,60.80566751
64020,63.80649313
64060,59.18917726
64100,56.33369526
64140,53.25625167
64180,49.02365593
64220,38.67141259
64260,30.34407755
64300,47.76458979
64320,58.9092028
64380,65.98299812
64420,57.89843616
64460,45.6167859
64500,45.10640676
64540,49.47772557
64580,58.95963877
64620,65.64236088
64660,63.46045511
64700,57.06098073
64740,54.23903831
64780,59.16116144
64820,62.52919281
64860,59.37212737
64900,62.86854438
64940,63.2201216
64980,64.56222329
65020,64.36456589
65060,61.73559291
65101,59.79450473
65140,59.8440057
65180,57.05752055
65220,56.19402342
65261,56.18668747
65300,52.26548013
65340,51.36921653
65380,53.56095807
65420,49.90713902
65460,54.74674264
65520,61.04616624
65560,63.17361434
65600,63.55403511
65640,53.27120986
65680,44.24463242
65720,38.94938899
65760,30.46314179
65800,52.52463114
65840,48.07380413
65880,65.53851262
65920,60.54139714
65960,61.5462455
66000,54.12710433
66040,58.0002297
66080,57.72164696
66120,60.54206201
66160,66.66903192
66201,66.47771244
66240,69.28189136
66280,67.43812908
66320,63.43485932
66360,64.50982815
66401,64.28965926
66440,63.19507418
66480,58.5890552
66520,57.4099027
66560,52.2354439
66619,52.83769916
66660,54.8003582
66700,58.27202683
66740,58.72479628
66780,65.18534805
66819,57.26205949
66860,47.89985581
66900,57.22662664
66940,63.15873442
66980,64.13361002
67020,64.91588455
67060,64.10331271
67100,57.71074216
67140,53.387529
67180,50.59063573
67220,50.39621288
67261,47.31479923
67300,52.2176226
67340,60.25667437
67380,64.66754433
67422,60.70342487
67460,61.31610895
67500,57.65290889
67540,62.56170789
67580,62.67846493
67620,60.32954525
67660,59.01784123
67700,57.46689505
67759,56.33816769
67799,58.10705583
67840,63.19773828
67879,62.87556442
67919,63.84181303
67959,64.49796281
67999,64.85681541
68040,55.29826436
68079,58.00966084
68119,57.27625956
68159,58.49794581
68199,55.40176108
68239,58.20919366
68280,65.61189296
68320,66.29729324
68360,60.94836617
68400,57.23775845
68440,49.05167539
68480,53.75460951
68519,64.78490836
68560,69.30394189
68600,67.20494314
68640,63.70760581
68680,60.15239506
68719,53.56809799
68759,45.9044879
68799,42.12159443
68840,53.52970761
68880,59.32386212
68920,55.91234697
68960,57.58740948
69000,64.86120603
69040,69.36031198
69080,69.04526125
69120,68.97882891
69160,68.91205854
69200,64.04366078
69240,64.84214189
69280,64.55741688
69320,59.57726497
69360,57.15366762
69419,58.51120093
69459,58.24639395
69500,56.79002076
69540,58.51602612
69580,59.29874709
69620,64.31276181
69661,65.68380962
69702,63.92038304
69742,63.30610734
69781,62.53378642
69820,52.89942945
69860,45.92483283
69900,57.26486146
69942,59.23802678
69980,57.38826866
70022,51.98502657
70060,49.02859928
70100,44.87734609
70142,41.96080067
70182,35.28537304
70222,17.14560821
70262,9.94831508
70302,37.79781235
70342,39.07659491
70382,52.75169293
70422,58.19875292
70463,65.68736459
70522,72.18432121
70562,74.3699292
70603,72.87302235
70643,68.13755033
70683,69.81793204
70721,71.5276338
70760,64.49393797
70801,62.78596888
70842,66.10239673
70881,66.52285312
70920,66.17969237
70962,65.6008012
71002,65.3620709
71042,64.96495125
71081,63.97327659
71123,60.66285359
71163,56.30875228
71201,53.37639328
71241,51.29997866
71280,54.48592894
71322,56.20287058
71360,60.27395837
71400,60.41149372
71440,55.4258307
71480,52.53262503
71520,43.31022499
71560,34.50883486
71600,37.52650693
71659,15.54866213
71699,17.51082256
71740,8.820808997
71782,6.271325875
71822,5.962656528
71860,42.38570569
71902,54.20007894
71942,58.49388629
71980,56.83909162
72020,59.76572395
72062,58.93377519
72102,58.3821927
72142,64.64233834
72182,67.14003833
72223,60.03903398
72263,60.02546979
72303,63.2582406
72341,63.90663312
72382,62.43380045
72422,60.68414563
72462,58.97056099
72501,56.81320457
72542,55.24340846
72582,55.88541323
72623,58.85015088
72660,61.66539126
72702,64.46795339
72762,65.21544992
72801,66.38799341
72840,60.59321632
72882,59.46891203
72923,59.00655496
72963,59.79963801
73002,59.86722286
73042,58.79261666
73082,56.80691845
73103,54.69360483
73142,51.96597794
73183,46.35212918
73222,53.79757405
73262,61.32347326
73322,63.28475152
73360,68.30818228
73400,71.45854979
73440,67.76964214
73480,63.56048385
73520,59.51254069
73560,61.89979714
73600,58.57140037
73641,58.22089433
73682,58.51313609
73720,55.15082903
73761,50.16666047
73802,42.13348181
73840,55.94675434
73880,62.77364087
73921,60.6815304
73962,65.06625116
74002,58.15077542
74041,42.82372471
74082,60.38311292
74122,63.82668164
74162,57.720228
74202,52.89087563
74242,46.95715
74281,56.83730761
74323,57.37001
74361,54.62643005
74401,53.35096545
74461,58.35573653
74501,61.4887625
74542,65.66809529
74582,68.39782838
74623,64.30040358
74663,65.36184559
74703,66.18249061
74742,60.49961185
74783,59.13244461
74823,56.48502727
74862,52.08579817
74903,53.54608629
74942,53.85657154
74983,53.16481256
75023,49.82560646
75063,50.2912828
75103,60.61036863
75143,63.33895847
75182,64.94766213
75223,49.53879579
75262,45.63461233
75303,52.29898884
75342,61.76058189
75382,62.21519743
75422,61.19530503
75463,64.345952
75502,58.91138924
75562,55.79212527
75600,59.3187842
75640,63.11500651
75682,59.5780513
75720,61.05717123
75762,64.04284814
75802,63.10522411
75842,55.87587708
75882,43.13532199
75922,44.52249098
75960,41.04419869
76000,43.69712922
76040,54.18185623
76079,50.05507387
76120,41.81897875
76160,49.60452846
76200,48.43073096
76241,40.49097155
76280,34.2063178
76320,58.6389809
76360,64.75660765
76400,59.25691891
76440,58.15212675
76480,55.48801231
76520,50.70011613
76560,40.13137472
76600,53.65996762
76640,61.78922189
76699,42.11865142
76739,34.84643049
76779,25.67428786
76819,9.143337109
76859,10.64495594
76899,43.19379
76939,59.64101593
76979,64.34617105
77019,63.49057055
77059,65.54865664
77099,65.98794595
77139,66.69492611
77179,64.74787923
77220,64.28147346
77260,64.36633111
77300,64.70202769
77340,55.01272623
77380,63.56082463
77420,71.16889835
77460,68.83534058
77500,66.79583483
77540,67.20217311
77580,66.16363246
77620,55.16908919
77660,53.85496306
77700,59.91644178
77740,62.29631058
77780,62.22902038
77820,65.18001482
77860,61.46952298
77900,56.41652883
77940,57.80047486
77980,63.17447609
78020,62.27645747
78060,66.87961481
78100,62.11668913
78140,64.45644031
78180,64.34638616
78220,63.49030674
78260,65.84187189
78300,66.41921906
78359,64.95931389
78400,63.21972959
78440,64.20372463
78479,59.14183732
78519,59.05932025
78559,59.22509139
78599,59.02722342
78640,54.69682496
78680,42.85466298
78720,57.32896643
78760,64.88619956
78800,60.59259776
78840,39.6951331
78880,44.23112734
78920,47.80195183
78960,46.94443826
79000,39.03741031
79040,38.35800907
79080,30.77693691
79122,23.15911802
79160,19.02143785
79202,13.10083746
79241,29.39455178
79280,36.70439329
79322,58.74420391
79361,64.98619873
79401,58.91657527
79461,39.32653764
79501,42.02844477
79543,43.44584018
79583,48.31938955
79621,41.31910498
79661,38.64575008
79703,40.90520112
79743,44.83727305
79782,40.65741766
79822,42.16479815
79861,47.59511873
79902,56.94804863
79942,60.6090671
79982,64.64675213
80022,53.43269077
80062,57.92944017
80102,62.44105878
80142,62.08692451
80182,55.50780345
80222,50.70518892
80262,38.17022893
80302,25.3194911
80342,19.36707805
80382,26.20853219
80422,39.02071643
80462,36.37055401
80502,58.15038434
80542,62.9057821
80602,64.69983583
80640,50.08110193
80682,50.00218934
80722,49.76602325
80762,45.50091324
80802,45.35866068
80842,44.49704076
80882,43.03148875
80922,31.76968655
80962,27.32304888
81002,34.24472635
81042,37.78626242
81082,27.12562803
81122,57.2839202
81163,63.74861287
81203,61.18751546
81243,46.47054929
81283,46.54245996
81323,46.10616425
81363,53.68079841
81403,54.10307659
81443,51.45177333
81481,55.54396027
81523,55.95910703
81563,52.80641591
81602,58.55819825
81642,62.73387793
81702,58.3776466
81742,62.96059811
81782,66.66591442
81822,61.27340723
81862,57.73387755
81902,58.32148096
81921,58.39013174
81962,55.59378921
82002,56.01184717
82042,59.58039434
82082,59.14025407
82122,63.43549911
82162,64.2132051
82202,65.76491057
82262,64.08587713
82300,63.96053164
82343,65.585424
82383,67.36876444
82420,63.97769341
82460,61.82201659
82500,62.91838856
82542,62.94101562
82582,61.16473856
82623,55.08142026
82663,56.35141584
82703,49.48987344
82743,38.50831292
82783,35.75822781
82823,35.74448236
82863,38.69621306
82903,54.36751724
82941,58.67132768
82983,62.72962227
83023,45.92881194
83063,40.76932732
83103,39.72185786
83143,44.09518362
83183,48.44706018
83223,49.62456109
83263,50.3231125
83303,52.46622506
83343,46.61074284
83402,43.05300629
83443,45.42863875
83483,36.62455788
83523,55.35015591
83560,62.73294996
83600,61.31318985
83639,40.98284027
83679,43.83522893
83719,44.75699881
83760,41.01666174
83800,38.22530689
83840,37.43480104
83880,42.98402044
83920,38.82107766
83960,50.95330883
84000,54.12341117
84040,45.09972563
84081,50.21961127
84120,56.63161153
84161,63.33358204
84200,57.84558812
84240,42.77129643
84283,38.0907775
84323,46.92798166
84360,47.73279916
84400,36.83128384
84441,24.02399573
84501,26.92855276
84540,44.52892403
84582,51.17635058
84620,53.62178786
84661,54.7769539
84700,49.14683883
84740,57.41935452
84782,64.56770236
84820,53.79161386
84860,36.78777522
84900,42.18351211
84940,45.37764566
84982,50.62029322
85022,55.56427153
85062,55.46522141
85100,53.72445517
85141,52.96235572
85181,45.85598729
85222,47.08002815
85260,41.20025337
85300,52.44952845
85340,60.93298288
85380,63.70802254
85422,52.94728144
85461,39.55653261
85500,31.55152964
85542,33.63698735
85582,19.07055486
85642,8.084159625
85682,9.967646997
85722,10.39161734
85761,10.42317044
85802,20.56645415
85843,17.64888005
85882,40.74284982
85922,54.94275686
85962,63.2772704
86001,63.66530805
86042,53.07805466
86082,59.1860268
86122,59.97061695
86162,54.73996866
86203,50.78781867
86242,57.90474835
86282,54.70809852
86322,49.70692484
86362,43.4968283
86402,40.24357715
86442,34.65657485
86482,11.23238952
86522,10.59685105
86562,14.17797796
86602,12.14551154
86642,40.98448719
86682,60.19498853
86721,57.34776167
86762,51.68161634
86802,42.95324558
86842,40.95141397
86882,32.99374976
86922,14.3370913
86962,23.38805429
87002,28.37336855
87042,36.65656778
87082,46.65370937
87122,56.09643322
87162,59.91402769
87202,58.50704868
87242,49.74220747
87301,46.1285041
87342,40.55548009
87382,41.19235226
87422,39.53446004
87462,55.17791501
87500,60.29857609
87542,60.89533849
87582,57.80858344
87622,58.48862489
87662,57.03239266
87701,58.91447489
87742,60.19782983
87782,55.36649617
87822,56.39470984
87860,52.07164329
87900,41.50473318
87940,33.31235745
87980,18.40689168
88022,12.03316449
88062,9.956890472
88102,7.417704524
88140,8.407486218
88182,6.706826951
88222,8.951103982
88262,10.46082121
88301,9.301596052
88343,32.43689832
88402,19.4248972
88442,7.473996684
88482,7.397012265
88522,10.91878841
88560,14.30591142
88600,8.695329175
88640,9.252073092
88682,19.19562526
88720,41.59702966
88762,40.62454159
88800,38.3316946
88840,42.04050619
88882,53.80871432
88922,55.95126113
88962,52.10583933
89001,46.52626305
89042,43.11041886
89082,42.36463116
89121,40.84583199
89160,32.18870917
89201,21.85302424
89242,27.85601502
89283,13.79412767
89323,15.67454376
89361,16.22012691
89403,32.73089931
89441,48.23076645
89480,52.67883616
89542,45.50589737
89582,43.70371466
89622,42.24872641
89660,37.46142789
89700,36.59520621
89742,23.03080292
89782,10.23973174
89822,24.40419712
89860,58.75253144
89900,63.84327492
89940,58.31628581
89981,55.17013013
90022,55.14098151
90063,53.61779724
90101,49.36927633
90143,42.79885375
90183,38.2445098
90223,46.08645754
90263,47.16757763
90301,40.65128347
90343,43.32417087
90383,50.34056555
90422,51.69924419
90462,49.10963244
90501,51.75666651
90542,64.11611081
90582,64.28908425
90642,66.74229777
90682,64.82057039
90700,65.20545592
90742,62.81467133
90782,63.34138392
90822,62.49700574
90861,62.14173691
90902,63.58677969
90941,61.26966161
90982,59.73073882
91021,59.08109404
91062,58.75181825
91102,55.61413198
91142,54.31027478
91202,40.28479817
91243,40.71316816
91282,58.82134732
91321,64.56196798
91361,67.57825487
91400,65.64099786
91440,63.424117
91480,63.08722319
91520,65.18868762
91562,64.4184236
91602,61.00283816
91640,60.01447026
91683,60.86572788
91721,62.18183564
91760,62.65920425
91802,64.40529875
91842,63.15046251
91882,62.54058488
91922,68.18138928
91962,68.69966284
92000,63.96895774
92042,56.98615819
92082,55.82612253
92122,60.65536275
92163,55.9591785
92203,62.74326183
92243,59.08892423
92283,63.18481832
92341,63.47068373
92381,61.55979542
92422,62.56715667
92461,60.39086057
92501,63.9330684
92542,63.61414155
92582,66.56077814
92622,60.24925373
92662,57.58330071
92702,58.91671724
92742,58.41657841
92782,55.56589667
92822,47.98296587
92862,49.09322637
92903,53.29293754
92943,40.80390371
92983,51.36223279
93022,48.78784453
93063,39.75416703
93103,50.86814461
93143,58.38096919
93183,61.83987958
93223,49.4880046
93263,42.54836929
93303,44.21861148
93343,37.80988827
93383,25.46130056
93440,12.44351684
93480,14.55227352
93520,29.45717735
93560,42.60662736
93600,43.73217998
93642,48.45738263
93683,52.73305791
93722,50.23210116
93761,62.11701408
93800,62.87465616
93842,63.38480224
93882,59.27461281
93920,56.84998458
93960,49.06701347
94002,54.08584614
94043,60.65524745
94081,58.94988024
94123,58.61456478
94162,55.28963417
94201,47.81550834
94241,41.45889548
94281,41.06560758
94320,52.92751721
94361,63.53732846
94400,58.11646139
94440,45.66002857
94483,43.3011823
94521,50.14705308
94582,53.28330838
94622,58.70914919
94660,56.01039808
94702,58.62709586
94740,52.21754647
94780,43.29445723
94820,56.71579793
94860,57.72645416
94899,50.78242399
94939,59.99228625
94979,65.12070094
95019,59.46091712
95059,53.64119649
95100,56.96192318
95140,57.16077229
95180,62.05667391
95220,61.32279109
95260,63.46387155
95300,64.53566517
95340,63.14873981
95380,67.39571183
95419,63.33254708
95460,63.966956
95500,62.349341
95540,60.97163801
95579,65.70826107
95620,63.02329231
95660,61.25600383
95700,54.21414111
95742,52.30614799
95782,47.53411643
95820,47.29068128
95863,52.5112975
95901,54.50133405
95943,51.38425124
95983,59.85377057
96023,66.69679287
96060,66.44962808
96102,66.68349226
96142,65.39846994
96182,62.12515743
96242,50.21770151
96280,51.80129331
96322,50.25629145
96362,52.21098249
96402,56.90712387
96442,55.58874083
96480,57.79063893
96522,58.20492034
96562,59.71559731
96602,63.11124885
96642,65.7177512
96680,60.35622857
96720,59.7549961
96760,62.51443272
96800,59.98709204
96842,41.85277068
96882,36.13416643
96923,29.60871681
96963,37.49458212
97003,47.80170019
97043,57.13478429
97082,55.09179642
97122,52.76217277
97162,44.07183855
97202,39.19542867
97243,28.13899912
97282,55.56980933
97342,63.02979508
97382,66.81188528
97422,63.35090061
97460,57.47242344
97500,50.98972119
97542,44.068801
97582,37.35925907
97623,52.23865511
97661,57.81549386
97703,57.0771806
97743,53.4353881
97783,45.16286931
97823,39.52347931
97863,31.57352023
97903,45.84782061
97943,56.54538243
97983,62.26617271
98023,55.21489721
98064,49.94656494
98104,36.74293575
98144,33.43321976
98184,52.42426569
98224,60.46558232
98263,59.55395758
98303,59.35212137
98343,57.28719856
98383,57.24452583
98423,61.71936415
98481,59.01232203
98523,60.15934095
98563,62.15172788
98603,61.10625836
98643,56.65021675
98683,59.02303265
98721,59.45137854
98763,61.74384341
98801,60.52454691
98843,63.13294778
98880,62.28087255
98921,58.40810799
98963,60.02862115
99002,60.38026359
99043,60.90182129
99083,59.34726423
99121,58.93559628
99161,54.39024961
99204,56.64703958
99244,58.285699
99283,63.16511716
99324,62.57077287
99364,61.40187909
99403,61.82975433
99444,59.83420557
99484,59.71535218
99523,60.40143263
99564,56.09306867
99602,51.10895548
99643,46.98557466
99684,48.52460418
99724,48.41221105
99764,47.58515682
99804,42.43862494
99844,41.01435433
99884,42.44648196
99920,38.86300831
99961,34.50309262
100002,25.37946223
100041,25.58392461
100081,38.14246704
100140,40.53804977
100180,49.69108248
100220,45.30190848
100262,34.37225031
100301,39.56505608
100341,65.24858343
100382,72.34903702
100422,67.40760218
100460,64.47646053
100502,61.92996331
100542,60.56925468
100582,57.24987829
100622,54.32599769
100662,52.70489962
100701,48.28916027
100743,55.59023633
100782,56.21769901
100823,50.4677277
100863,37.95280627
100903,57.14083647
100943,65.17778136
100982,67.45777783
101022,62.71774929
101063,68.58684816
101103,66.57925862
101143,65.07181314
101183,64.38605688
101223,67.21673234
101283,67.76562996
101323,67.5921688
101363,70.02314002
101403,71.43042538
101443,70.82874958
101483,70.45530538
101523,71.17907461
101563,66.32698605
101603,66.29867235
101643,71.8942305
101683,69.23115505
101721,68.2176964
101762,63.23831105
101803,62.6492577
101841,63.37673826
101883,63.79597503
101923,64.57890847
101961,65.35364084
102002,65.06620759
102042,64.3994493
102081,64.88727498
102122,66.72152705
102162,69.21306796
102202,60.41368226
102242,44.01889921
102282,44.96308598
102322,42.84704876
102382,52.56180273
102422,53.86644484
102461,46.83621374
102500,37.58473073
102542,30.00804347
102582,18.02391901
102622,24.64143597
102662,30.822637
102702,43.39027379
102742,44.76004217
102782,33.66852515
102822,30.93191585
102862,41.72925101
102902,37.81670243
102942,33.78127072
102982,41.19857043
103022,50.33144676
103061,54.76279538
103100,52.84634898
103142,45.66440537
103180,36.72666291
103220,40.95507131
103261,44.48082804
103300,51.4520113
103341,50.25415129
103380,55.43393452
103422,48.45785864
103462,41.63802418
103520,39.52296676
103560,34.07688549
103600,44.54889663
103642,50.0636254
103683,58.31925772
103720,50.65201976
103760,35.40260256
103802,29.28800346
103842,16.68618845
103882,44.47452285
103902,45.27963097
103943,61.05228731
103981,62.29866899
104040,58.60634816
104080,60.73773294
104120,62.67851033
104159,60.00389312
104200,62.6912155
104240,61.0332428
104280,49.48050477
104319,54.46047315
104359,63.64227642
104400,65.59819662
104440,63.90876063
104480,62.42380755
